Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence,Precision,Recall,F1 Score,True Positives,False Positives,False Negatives,True Negatives
0.00768282,0.00428237,0.0100085,1,208,472.021,12.9852,1,1,1,208,0,0,0
0.0126358,0.0168786,0.0255461,1,211,472.021,12.4354,1,1,1,211,0,0,0
0.0077496,0.00255033,0.00962151,1,208,472.021,12.3695,1,1,1,208,0,0,0
0.0134678,0.00469559,0.0261691,1,214,472.021,11.8855,1,1,1,214,0,0,0
0.00705205,0.0153269,0.00819203,1,210,472.021,12.2174,1,1,1,210,0,0,0
0.0124735,0.00338204,0.0323993,1,208,472.021,12.7584,1,1,1,208,0,0,0
0.0061422,0.000720559,0.00973162,1,209,472.021,12.2507,1,1,1,209,0,0,0
0.00527071,0.00397353,0.0155997,1,216,472.021,12.1786,1,1,1,216,0,0,0
0.0125138,0.00545219,0.0261712,1,212,472.021,12.0554,1,1,1,212,0,0,0
0.0046443,0.00133642,0.00899646,1,214,472.021,12.0374,1,1,1,214,0,0,0
0.00456931,0.00101935,0.0116912,1,215,472.021,12.5738,1,1,1,215,0,0,0
0.00516291,0.000931858,0.0110322,1,207,522.314,12.0111,1,1,1,207,0,0,0
0.00878322,0.0012295,0.0242106,1,208,522.314,11.8936,1,1,1,208,0,0,0
0.0123295,0.0258533,0.0155026,1,206,522.314,12.0422,1,1,1,206,0,0,0
0.00476838,0.00080286,0.00818343,1,212,522.314,11.983,1,1,1,212,0,0,0
0.00595167,0.000798429,0.0166531,1,209,522.314,12.2626,1,1,1,209,0,0,0
0.0097996,0.00202425,0.0213862,1,207,522.314,12.2237,1,1,1,207,0,0,0
0.0101716,0.0106883,0.0184264,1,208,522.314,12.7156,1,1,1,208,0,0,0
0.00407582,0.000846639,0.0121391,1,207,522.314,12.5433,1,1,1,207,0,0,0
0.0127986,0.00258868,0.0255975,1,210,522.314,11.9573,1,1,1,210,0,0,0
0.00621766,0.00863619,0.013016,1,211,522.314,11.9088,1,1,1,211,0,0,0
0.00703366,0.0134847,0.0161676,1,211,522.314,12.2726,1,1,1,211,0,0,0
0.00605586,0.00186309,0.0127128,1,212,522.314,12.2441,1,1,1,212,0,0,0
0.00613114,0.00130765,0.012799,1,212,522.314,12.1311,1,1,1,212,0,0,0
0.0121493,0.00154698,0.0275714,1,215,522.314,11.9283,1,1,1,215,0,0,0
0.0104501,0.00357615,0.0118444,1,212,522.314,12.2607,1,1,1,212,0,0,0
0.0122703,0.00932493,0.0255947,1,213,522.314,11.8458,1,1,1,213,0,0,0
0.00650705,0.0130003,0.00807382,1,213,522.314,11.765,1,1,1,213,0,0,0
0.00629679,0.00498125,0.0166154,1,211,522.314,12.6895,1,1,1,211,0,0,0
0.00921617,0.00205584,0.0203481,1,215,522.314,11.9581,1,1,1,215,0,0,0
0.0109599,0.00174977,0.0219541,1,209,522.314,12.111,1,1,1,209,0,0,0
0.00699384,0.0139191,0.0131174,1,209,522.314,12.0181,1,1,1,209,0,0,0
0.00598628,0.00169329,0.011977,1,210,522.314,12.4179,1,1,1,210,0,0,0
0.00562458,0.00560031,0.0173055,1,207,522.314,12.3441,1,1,1,207,0,0,0
0.0127109,0.00213686,0.0252899,1,214,522.314,11.794,1,1,1,214,0,0,0
0.00687787,0.00925791,0.0107329,1,205,522.314,11.7634,1,1,1,205,0,0,0
0.00485331,0.00116366,0.0120758,1,216,522.314,11.9481,1,1,1,216,0,0,0
0.0106904,0.00245337,0.0259604,1,214,522.314,12.1606,1,1,1,214,0,0,0
0.00946868,0.00423794,0.0113196,1,204,522.314,12.8304,1,1,1,204,0,0,0
0.0119853,0.0176426,0.0264299,1,213,522.314,12.3509,1,1,1,213,0,0,0
0.00625071,0.00457943,0.00959845,1,208,522.314,11.6669,1,1,1,208,0,0,0
0.00440255,0.000533905,0.0103718,1,207,522.314,12.4538,1,1,1,207,0,0,0
0.0124892,0.00145654,0.0273955,1,208,522.314,12.8354,1,1,1,208,0,0,0
0.00915199,0.000696966,0.011575,1,214,522.314,12.0083,1,1,1,214,0,0,0
0.0134274,0.012145,0.0307965,1,210,522.314,12.5499,1,1,1,210,0,0,0
0.00691485,0.00878094,0.0081576,1,213,522.314,11.9834,1,1,1,213,0,0,0
0.00344477,0.00120196,0.00743102,1,211,522.314,11.5497,1,1,1,211,0,0,0
0.00458843,0.00046497,0.00755687,1,209,522.314,11.8093,1,1,1,209,0,0,0
0.0125048,0.00307795,0.0298784,1,214,522.314,12.1916,1,1,1,214,0,0,0
0.00830625,0.00184624,0.0124523,1,210,522.314,11.9826,1,1,1,210,0,0,0
0.00468755,0.00124743,0.0134647,1,208,522.314,12.0556,1,1,1,208,0,0,0
0.0124849,0.00145234,0.0257974,1,209,522.314,11.9702,1,1,1,209,0,0,0
0.00969185,0.00193244,0.0137156,1,214,522.314,12.2554,1,1,1,214,0,0,0
0.00352456,0.000632376,0.0070184,1,212,522.314,11.9169,1,1,1,212,0,0,0
0.00838142,0.00229202,0.0252458,1,210,522.314,11.9934,1,1,1,210,0,0,0
0.0138229,0.00347339,0.0227114,1,211,522.314,11.9311,1,1,1,211,0,0,0
0.0127903,0.00586164,0.0254396,1,212,522.314,12.5175,1,1,1,212,0,0,0
0.00611553,0.00431289,0.0135505,1,205,522.314,11.9548,1,1,1,205,0,0,0
0.00489449,0.00367656,0.0117622,1,210,522.314,12.1907,1,1,1,210,0,0,0
0.0117927,0.00133544,0.0260683,1,208,522.314,12.9497,1,1,1,208,0,0,0
0.00906569,0.0133483,0.00855203,1,213,522.314,12.5349,1,1,1,213,0,0,0
0.00357987,0.00275988,0.00798396,1,212,552.588,11.7289,1,1,1,212,0,0,0
0.011939,0.00138296,0.0253028,1,208,552.588,12.4139,1,1,1,208,0,0,0
0.0116647,0.00431205,0.0113695,1,209,552.588,11.8379,1,1,1,209,0,0,0
0.00558501,0.000662644,0.00784476,1,210,552.588,12.1505,1,1,1,210,0,0,0
0.00641375,0.000836322,0.018077,1,207,552.588,12.43,1,1,1,207,0,0,0
0.00986531,0.00151289,0.0211453,1,208,552.588,12.293,1,1,1,208,0,0,0
0.00760479,0.00151848,0.0149177,1,213,552.588,12.3628,1,1,1,213,0,0,0
0.0127169,0.00199454,0.0256519,1,214,552.588,12.1224,1,1,1,214,0,0,0
0.00635652,0.000667167,0.0101073,1,213,552.588,11.9935,1,1,1,213,0,0,0
0.0122079,0.0162967,0.0260886,1,211,552.588,11.3958,1,1,1,211,0,0,0
0.00687816,0.00440497,0.00891208,1,211,552.588,12.2642,1,1,1,211,0,0,0
0.0125339,0.0126696,0.0275647,1,207,552.588,12.2516,1,1,1,207,0,0,0
0.00599572,0.00185784,0.011352,1,209,552.588,12.0781,1,1,1,209,0,0,0
0.0162257,0.0171502,0.0437937,1,206,552.588,12.2087,1,1,1,206,0,0,0
0.00474837,0.00612895,0.00805641,1,213,552.588,11.7412,1,1,1,213,0,0,0
0.00519342,0.000662022,0.00891409,1,211,552.588,11.8998,1,1,1,211,0,0,0
0.00663258,0.0262494,0.0194196,1,213,552.588,11.6349,1,1,1,213,0,0,0
0.012656,0.00737243,0.025591,1,211,552.588,12.5106,1,1,1,211,0,0,0
0.00532745,0.000579499,0.00846613,1,211,552.588,12.1036,1,1,1,211,0,0,0
0.00753862,0.00404179,0.0228236,1,211,552.588,12.4199,1,1,1,211,0,0,0
0.013023,0.00271299,0.0236079,1,213,552.588,12.5882,1,1,1,213,0,0,0
0.00474798,0.00446049,0.00858999,1,212,552.588,12.0475,1,1,1,212,0,0,0
0.00900221,0.00164941,0.0266549,1,212,552.588,11.7818,1,1,1,212,0,0,0
0.0130081,0.00199899,0.0239219,1,206,552.588,11.4095,1,1,1,206,0,0,0
0.00448695,0.00351475,0.00890622,1,209,552.588,12.5937,1,1,1,209,0,0,0
0.012395,0.00218407,0.0275631,1,213,552.588,12.2344,1,1,1,213,0,0,0
0.0125533,0.0037488,0.0120561,1,211,552.588,12.0564,1,1,1,211,0,0,0
0.0126219,0.00417503,0.0256969,1,214,552.588,12.0954,1,1,1,214,0,0,0
0.00663549,0.0138674,0.00839419,1,213,552.588,12.1319,1,1,1,213,0,0,0
0.00526979,0.00486631,0.0107941,1,209,552.588,12.4433,1,1,1,209,0,0,0
0.0100815,0.00130873,0.0286467,1,212,552.588,12.362,1,1,1,212,0,0,0
0.00976924,0.00385376,0.0121259,1,211,552.588,12.1572,1,1,1,211,0,0,0
0.0122096,0.0179551,0.0358522,1,208,552.588,12.4454,1,1,1,208,0,0,0
0.00504497,0.0024108,0.00814755,1,208,552.588,12.2167,1,1,1,208,0,0,0
0.00485545,0.00071595,0.0152419,1,213,552.588,12.0653,1,1,1,213,0,0,0
0.0104468,0.00229084,0.0261746,1,212,552.588,11.7417,1,1,1,212,0,0,0
0.00952288,0.000946427,0.0114839,1,214,552.588,12.3339,1,1,1,214,0,0,0
0.00501361,0.0171088,0.0184811,1,212,552.588,11.9698,1,1,1,212,0,0,0
0.00814394,0.00199357,0.0167932,1,214,552.588,12.766,1,1,1,214,0,0,0
0.0105404,0.00134909,0.0163204,1,209,552.588,12.4094,1,1,1,209,0,0,0
0.0123661,0.00175632,0.0253883,1,209,552.588,12.2449,1,1,1,209,0,0,0
0.00961159,0.0127303,0.0087932,1,213,552.588,12.1297,1,1,1,213,0,0,0
0.00384315,0.00126444,0.00906648,1,211,552.588,12.3071,1,1,1,211,0,0,0
0.00885081,0.00121476,0.0245597,1,209,552.588,12.1348,1,1,1,209,0,0,0
0.0141107,0.0038335,0.0164832,1,209,552.588,12.4542,1,1,1,209,0,0,0
0.0128289,0.00525303,0.025534,1,212,552.588,12.4168,1,1,1,212,0,0,0
0.00571221,0.0329572,0.00796327,1,212,552.588,12.18,1,1,1,212,0,0,0
0.0131432,0.00856004,0.0226792,1,208,552.588,12.6331,1,1,1,208,0,0,0
0.00374553,0.000618594,0.00722489,1,214,552.588,12.5489,1,1,1,214,0,0,0
0.00950205,0.0167165,0.0242257,1,209,552.588,12.0134,1,1,1,209,0,0,0
0.00650708,0.0138393,0.00825951,1,213,588.428,12.674,1,1,1,213,0,0,0
0.0123148,0.0109035,0.0280445,1,208,588.428,12.1309,1,1,1,208,0,0,0
0.00547096,0.00483029,0.00865357,1,206,588.428,12.6846,1,1,1,206,0,0,0
0.00512167,0.0055351,0.0129797,1,215,588.428,12.7403,1,1,1,215,0,0,0
0.00747558,0.000866923,0.0158816,1,214,588.428,12.2607,1,1,1,214,0,0,0
0.00726485,0.003457,0.0184831,1,210,588.428,12.2119,1,1,1,210,0,0,0
0.00770829,0.00084029,0.0166037,1,214,588.428,12.0059,1,1,1,214,0,0,0
0.00749492,0.000842097,0.0170228,1,218,588.428,12.6642,1,1,1,218,0,0,0
0.00763094,0.000808184,0.015713,0.980769,208,588.428,11.958,1,0.980769,0.990291,204,0,4,0
0.00730553,0.00101363,0.0155363,1,206,588.428,12.2293,1,1,1,206,0,0,0
0.00743027,0.00088093,0.0159348,1,208,588.428,12.3123,1,1,1,208,0,0,0
0.00747999,0.00104163,0.0190646,1,208,588.428,12.2025,1,1,1,208,0,0,0
0.00735201,0.000911774,0.0163472,1,208,588.428,12.494,1,1,1,208,0,0,0
0.00756497,0.000971333,0.0155464,1,210,588.428,12.2938,1,1,1,210,0,0,0
0.0131801,0.00144611,0.0253522,1,213,588.428,12.1768,1,1,1,213,0,0,0
0.00752507,0.00312584,0.00927867,1,209,588.428,12.0851,1,1,1,209,0,0,0
0.0122595,0.00536008,0.0249866,1,208,588.428,12.3263,1,1,1,208,0,0,0
0.00592368,0.000745656,0.0126884,1,211,588.428,12.0213,1,1,1,211,0,0,0
0.0122952,0.00449392,0.0257213,1,213,588.428,12.1797,1,1,1,213,0,0,0
0.00638586,0.000798343,0.0135995,1,213,588.428,12.8892,1,1,1,213,0,0,0
0.0125393,0.00405292,0.02676,1,205,588.428,12.0591,1,1,1,205,0,0,0
0.00596015,0.00275508,0.0105999,1,215,588.428,12.0356,1,1,1,215,0,0,0
0.0120772,0.00451746,0.0314554,1,213,588.428,11.7003,1,1,1,213,0,0,0
0.00550915,0.00282603,0.00922544,1,212,588.428,11.9844,1,1,1,212,0,0,0
0.0121156,0.00301195,0.0321955,1,207,588.428,12.515,1,1,1,207,0,0,0
0.00649714,0.000748911,0.0106566,1,204,588.428,12.0703,1,1,1,204,0,0,0
0.00504429,0.000870145,0.0127244,1,209,588.428,11.9543,1,1,1,209,0,0,0
0.0101944,0.00335824,0.0257741,1,211,588.428,12.3655,1,1,1,211,0,0,0
0.00904478,0.00176877,0.0140083,1,205,588.428,12.2323,1,1,1,205,0,0,0
0.00548701,0.00957074,0.00898816,1,214,588.428,12.2031,1,1,1,214,0,0,0
0.0121195,0.00136895,0.026121,1,213,588.428,12.319,1,1,1,213,0,0,0
0.0074685,0.00135168,0.0108353,1,211,588.428,12.2637,1,1,1,211,0,0,0
0.0126932,0.0163173,0.0275553,1,215,588.428,12.8098,1,1,1,215,0,0,0
0.00600679,0.00161042,0.00980859,1,211,588.428,11.9417,1,1,1,211,0,0,0
0.0038188,0.000573645,0.00929623,1,212,588.428,12.0303,1,1,1,212,0,0,0
0.0126968,0.00235609,0.025839,1,210,588.428,12.1452,1,1,1,210,0,0,0
0.010095,0.00207673,0.0135342,1,215,588.428,12.4941,1,1,1,215,0,0,0
0.0134864,0.0117056,0.0256801,1,215,588.428,11.9588,1,1,1,215,0,0,0
0.00590429,0.00321721,0.0094686,1,210,588.428,12.1261,1,1,1,210,0,0,0
0.00453511,0.00121142,0.0153575,1,213,588.428,12.5755,1,1,1,213,0,0,0
0.0111299,0.0114065,0.0271877,1,218,588.428,11.7777,1,1,1,218,0,0,0
0.00615426,0.00178473,0.00957585,1,216,588.428,11.5636,1,1,1,216,0,0,0
0.0124453,0.00899176,0.015945,1,211,588.428,12.6503,1,1,1,211,0,0,0
0.00351222,0.00311852,0.00860524,1,208,588.428,11.8709,1,1,1,208,0,0,0
0.00915032,0.0012921,0.0272815,1,211,588.428,12.7303,1,1,1,211,0,0,0
0.00872964,0.00203934,0.0117904,1,212,588.428,12.2069,1,1,1,212,0,0,0
0.0127803,0.0168105,0.026386,1,208,588.428,12.3226,1,1,1,208,0,0,0
0.00646437,0.00525254,0.00959236,1,208,588.428,12.8315,1,1,1,208,0,0,0
0.0122535,0.0108978,0.0291276,1,206,588.428,11.9208,1,1,1,206,0,0,0
0.00578511,0.000729414,0.0103841,1,211,588.428,11.7066,1,1,1,211,0,0,0
0.00340474,0.000484953,0.00773533,1,214,549.268,12.558,1,1,1,214,0,0,0
0.0100852,0.00181906,0.0279976,1,208,549.268,12.2749,1,1,1,208,0,0,0
0.0127224,0.00621375,0.018274,1,213,549.268,11.6943,1,1,1,213,0,0,0
0.0036288,0.00547035,0.00918008,1,214,549.268,12.7328,1,1,1,214,0,0,0
0.0122021,0.00146336,0.0268995,1,207,549.268,11.7448,1,1,1,207,0,0,0
0.00899404,0.00775013,0.0130295,1,212,549.268,12.5039,1,1,1,212,0,0,0
0.0039105,0.000647684,0.0112667,1,212,549.268,12.2757,1,1,1,212,0,0,0
0.0123624,0.00162622,0.0267811,1,209,549.268,12.399,1,1,1,209,0,0,0
0.0135805,0.00229537,0.0195025,1,209,549.268,11.4404,1,1,1,209,0,0,0
0.00506062,0.0124693,0.00794522,1,211,549.268,12.2382,1,1,1,211,0,0,0
0.00337815,0.000722838,0.00706603,1,210,549.268,12.3166,1,1,1,210,0,0,0
0.00582448,0.000865621,0.0187237,1,210,549.268,12.0355,1,1,1,210,0,0,0
0.0098558,0.00217528,0.0198855,1,207,549.268,12.402,1,1,1,207,0,0,0
0.00997405,0.0103373,0.0207574,1,208,549.268,11.9942,1,1,1,208,0,0,0
0.00430804,0.000895688,0.0216005,1,212,549.268,11.8814,1,1,1,212,0,0,0
0.013273,0.00205991,0.0263614,1,215,549.268,12.6183,1,1,1,215,0,0,0
0.00837571,0.00547558,0.00875842,1,208,549.268,12.0701,1,1,1,208,0,0,0
0.0123051,0.0157598,0.0247649,1,205,549.268,11.9109,1,1,1,205,0,0,0
0.00894296,0.00511217,0.010664,1,209,549.268,12.3173,1,1,1,209,0,0,0
0.00370889,0.000513959,0.0101293,1,211,549.268,12.4975,1,1,1,211,0,0,0
0.0122873,0.00131491,0.0291746,1,207,549.268,11.7547,1,1,1,207,0,0,0
0.00764731,0.00068907,0.0113684,1,213,549.268,12.119,1,1,1,213,0,0,0
0.00400843,0.00051739,0.00938111,1,206,549.268,12.0604,1,1,1,206,0,0,0
0.0120788,0.00127435,0.0313939,1,209,549.268,12.2423,1,1,1,209,0,0,0
0.00728773,0.00222301,0.0105498,1,208,549.268,12.4592,1,1,1,208,0,0,0
0.0135072,0.0166749,0.0243713,1,204,549.268,11.8286,1,1,1,204,0,0,0
0.0068364,0.00699921,0.0103587,1,212,549.268,12.4661,1,1,1,212,0,0,0
0.0132576,0.018573,0.0283542,1,214,549.268,11.5222,1,1,1,214,0,0,0
0.0048212,0.00207273,0.00917199,1,214,549.268,11.6115,1,1,1,214,0,0,0
0.00405643,0.00126625,0.0100706,1,211,549.268,12.1631,1,1,1,211,0,0,0
0.0121306,0.0014892,0.0262772,1,210,549.268,12.6065,1,1,1,210,0,0,0
0.00799622,0.000763027,0.0111522,1,209,549.268,12.1059,1,1,1,209,0,0,0
0.00424422,0.000701009,0.0261006,1,215,549.268,11.314,1,1,1,215,0,0,0
0.0129944,0.00161351,0.0257865,1,212,549.268,12.0583,1,1,1,212,0,0,0
0.00812577,0.00682439,0.00923096,1,212,549.268,12.2526,1,1,1,212,0,0,0
0.0042384,0.00138748,0.0139836,1,211,549.268,12.3086,1,1,1,211,0,0,0
0.0121433,0.00146349,0.0265534,1,211,549.268,11.7352,1,1,1,211,0,0,0
0.0104672,0.0118599,0.0105751,1,209,549.268,11.5259,1,1,1,209,0,0,0
0.00391638,0.000505982,0.0107597,1,211,549.268,11.596,1,1,1,211,0,0,0
0.0119376,0.00140845,0.026369,1,208,549.268,12.1204,1,1,1,208,0,0,0
0.0131398,0.00317197,0.0131741,1,209,549.268,11.7926,1,1,1,209,0,0,0
0.00439881,0.000950836,0.0116073,1,209,549.268,12.3421,1,1,1,209,0,0,0
0.00567539,0.0221453,0.00748136,1,213,549.268,11.8377,1,1,1,213,0,0,0
0.00373092,0.00152295,0.009016,1,210,549.268,12.2469,1,1,1,210,0,0,0
0.0107949,0.0023415,0.0285021,1,214,549.268,12.2809,1,1,1,214,0,0,0
0.0128424,0.00143361,0.0167316,1,212,549.268,12.138,1,1,1,212,0,0,0
0.00372917,0.00229956,0.00986538,1,209,549.268,11.4992,1,1,1,209,0,0,0
0.0128855,0.00137783,0.0269085,1,215,549.268,11.5791,1,1,1,215,0,0,0
0.0109836,0.0153188,0.0125306,1,206,549.268,11.8313,1,1,1,206,0,0,0
0.0132204,0.00146578,0.0293398,1,214,549.268,12.3711,1,1,1,214,0,0,0
0.00475947,0.00600541,0.0083585,1,213,593.408,11.7515,1,1,1,213,0,0,0
0.0131608,0.014623,0.0275316,1,209,593.408,10.9578,1,1,1,209,0,0,0
0.00599065,0.00206519,0.00977651,1,210,593.408,12.0811,1,1,1,210,0,0,0
0.0119695,0.00621048,0.0267544,1,213,593.408,11.7429,1,1,1,213,0,0,0
0.00875436,0.000898553,0.0125868,1,208,593.408,12.4181,1,1,1,208,0,0,0
0.0125921,0.00450671,0.0281176,1,214,593.408,12.3085,1,1,1,214,0,0,0
0.006311,0.00069691,0.0103651,1,209,593.408,12.4679,1,1,1,209,0,0,0
0.00611669,0.00591816,0.0208782,1,212,593.408,11.9167,1,1,1,212,0,0,0
0.0101697,0.0023416,0.0203688,1,208,593.408,12.5266,1,1,1,208,0,0,0
0.00768925,0.00651133,0.0107089,1,209,593.408,11.8921,1,1,1,209,0,0,0
0.0121748,0.00197761,0.0276119,1,214,593.408,11.5688,1,1,1,214,0,0,0
0.00830866,0.000834844,0.0120275,1,211,593.408,12.529,1,1,1,211,0,0,0
0.0136318,0.0202307,0.0261044,1,215,593.408,12.2447,1,1,1,215,0,0,0
0.00533079,0.00422457,0.00908182,1,211,593.408,11.8536,1,1,1,211,0,0,0
0.00376153,0.00056011,0.00896853,1,212,593.408,11.8721,1,1,1,212,0,0,0
0.0119409,0.0014301,0.0300451,1,217,593.408,11.9305,1,1,1,217,0,0,0
0.0122932,0.0035545,0.0147962,1,215,593.408,11.826,1,1,1,215,0,0,0
0.00424464,0.000668624,0.00962131,1,205,593.408,11.9291,1,1,1,205,0,0,0
0.00916106,0.00170086,0.0239923,1,203,593.408,11.1326,1,1,1,203,0,0,0
0.0131651,0.00390653,0.0160275,1,213,593.408,12.3479,1,1,1,213,0,0,0
0.0174699,0.00408653,0.0305867,1,208,593.408,12.2256,1,1,1,208,0,0,0
0.00569514,0.0135015,0.00748061,1,212,593.408,11.8421,1,1,1,212,0,0,0
0.00533817,0.00229076,0.0127837,1,214,593.408,12.1983,1,1,1,214,0,0,0
0.012152,0.00171896,0.0250124,1,208,593.408,12.0377,1,1,1,208,0,0,0
0.0140758,0.0427997,0.00780155,1,209,593.408,11.9413,1,1,1,209,0,0,0
0.00549855,0.0053493,0.00864181,1,211,593.408,11.8227,1,1,1,211,0,0,0
0.00408014,0.000832576,0.00915253,1,206,593.408,11.616,1,1,1,206,0,0,0
0.0124773,0.00138516,0.0255379,1,214,593.408,12.0143,1,1,1,214,0,0,0
0.00818538,0.00200871,0.0177663,1,208,593.408,12.1139,1,1,1,208,0,0,0
0.0177012,0.00177624,0.0284558,1,211,593.408,11.7217,1,1,1,211,0,0,0
0.00581431,0.00989207,0.0090129,1,208,593.408,12.3939,1,1,1,208,0,0,0
0.012647,0.0064021,0.0298809,1,212,593.408,12.5952,1,1,1,212,0,0,0
0.00576519,0.00215473,0.0090698,1,208,593.408,12.1537,1,1,1,208,0,0,0
0.00558949,0.00116935,0.0150258,1,206,593.408,12.1967,1,1,1,206,0,0,0
0.011634,0.00242235,0.023405,1,213,593.408,12.1112,1,1,1,213,0,0,0
0.0107299,0.00167356,0.0116543,1,213,593.408,12.637,1,1,1,213,0,0,0
0.00435716,0.00171624,0.0122084,1,208,593.408,11.8885,1,1,1,208,0,0,0
0.0121992,0.00148719,0.0285318,1,208,593.408,11.9564,1,1,1,208,0,0,0
0.0102363,0.00368981,0.0142772,1,211,593.408,12.2138,1,1,1,211,0,0,0
0.00406048,0.000692158,0.00898007,1,207,593.408,11.4412,1,1,1,207,0,0,0
0.0114261,0.00147948,0.0280351,1,215,593.408,12.2722,1,1,1,215,0,0,0
0.00817675,0.00158924,0.0124648,1,213,593.408,11.9354,1,1,1,213,0,0,0
0.00351266,0.0149543,0.00754375,1,212,593.408,11.9436,1,1,1,212,0,0,0
0.00555474,0.000695031,0.015212,1,211,593.408,12.307,1,1,1,211,0,0,0
0.00973978,0.0014509,0.0194562,1,208,593.408,11.6785,1,1,1,208,0,0,0
0.00806903,0.00508138,0.0157339,1,212,593.408,12.5357,1,1,1,212,0,0,0
0.0123039,0.00140477,0.0255194,1,216,593.408,11.8331,1,1,1,216,0,0,0
0.00920023,0.00134159,0.0174024,1,209,593.408,12.1286,1,1,1,209,0,0,0
0.00432529,0.00272625,0.0102803,1,211,593.408,12.4583,1,1,1,211,0,0,0
0.0125766,0.00185236,0.0265767,1,209,593.408,12.0896,1,1,1,209,0,0,0
0.007396,0.00688229,0.00994196,1,209,633.984,11.452,1,1,1,209,0,0,0
0.0120076,0.0182896,0.0313915,1,214,633.984,12.0626,1,1,1,214,0,0,0
0.00506013,0.00402919,0.00828841,1,210,633.984,11.6376,1,1,1,210,0,0,0
0.00558925,0.0127985,0.0192553,1,205,633.984,12.0003,1,1,1,205,0,0,0
0.0096572,0.00719623,0.0195742,1,211,633.984,11.4885,1,1,1,211,0,0,0
0.00586844,0.000871726,0.0108056,1,209,633.984,11.9368,1,1,1,209,0,0,0
0.0122558,0.00160322,0.049905,1,206,633.984,12.1361,1,1,1,206,0,0,0
0.00645494,0.0246987,0.00817181,1,213,633.984,12.1148,1,1,1,213,0,0,0
0.00421454,0.00208412,0.00719417,1,215,633.984,12.3809,1,1,1,215,0,0,0
0.0129083,0.001277,0.0462928,1,209,633.984,12.1634,1,1,1,209,0,0,0
0.00470163,0.000952288,0.00865937,1,207,633.984,12.0405,1,1,1,207,0,0,0
0.00494099,0.00188037,0.00888549,1,213,633.984,11.8634,1,1,1,213,0,0,0
0.0117424,0.00135892,0.0276159,1,211,633.984,12.3495,1,1,1,211,0,0,0
0.00988485,0.00167972,0.0130148,1,207,633.984,12.4945,1,1,1,207,0,0,0
0.00451809,0.000799284,0.0113217,1,212,633.984,12.1731,1,1,1,212,0,0,0
0.0109296,0.00212993,0.0276941,1,211,633.984,12.6067,1,1,1,211,0,0,0
0.0073668,0.00108914,0.0123917,1,211,633.984,11.9346,1,1,1,211,0,0,0
0.0158689,0.00959416,0.0267347,1,209,633.984,12.1469,1,1,1,209,0,0,0
0.00517075,0.00145337,0.0102131,1,212,633.984,12.732,1,1,1,212,0,0,0
0.0119797,0.00972298,0.0283864,1,210,633.984,12.1716,1,1,1,210,0,0,0
0.00600137,0.00249339,0.0105343,1,213,633.984,12.1623,1,1,1,213,0,0,0
0.0125678,0.00724465,0.0259918,1,209,633.984,12.6891,1,1,1,209,0,0,0
0.00669703,0.00429982,0.0102296,1,210,633.984,12.3424,1,1,1,210,0,0,0
0.00422574,0.01234,0.0114685,1,204,633.984,12.2409,1,1,1,204,0,0,0
0.0103152,0.00198939,0.0252351,1,209,633.984,12.3527,1,1,1,209,0,0,0
0.0128316,0.00433529,0.0243136,1,212,633.984,12.3822,1,1,1,212,0,0,0
0.00412923,0.00100771,0.00757804,1,205,633.984,12.3007,1,1,1,205,0,0,0
0.00780175,0.00132761,0.0266409,1,213,633.984,11.7342,1,1,1,213,0,0,0
0.0122306,0.00275158,0.0246381,1,210,633.984,11.4609,1,1,1,210,0,0,0
0.00474475,0.00728045,0.00943671,1,213,633.984,12.6179,1,1,1,213,0,0,0
0.0121042,0.00145292,0.0260313,1,211,633.984,12.2848,1,1,1,211,0,0,0
0.00929302,0.000964846,0.017102,1,207,633.984,12.1938,1,1,1,207,0,0,0
0.005053,0.015385,0.0126141,1,214,633.984,11.6589,1,1,1,214,0,0,0
0.0118215,0.00300059,0.024784,1,207,633.984,12.224,1,1,1,207,0,0,0
0.00818224,0.0169469,0.00749898,1,214,633.984,12.4243,1,1,1,214,0,0,0
0.00352814,0.00114424,0.0077218,1,209,633.984,12.1943,1,1,1,209,0,0,0
0.00916957,0.00377758,0.0270346,1,204,633.984,12.3932,1,1,1,204,0,0,0
0.012174,0.0107135,0.0143472,1,205,633.984,12.0331,1,1,1,205,0,0,0
0.0129011,0.0103335,0.0252871,1,209,633.984,11.8629,1,1,1,209,0,0,0
0.00532849,0.00178938,0.00925354,1,209,633.984,11.9368,1,1,1,209,0,0,0
0.00498643,0.00405994,0.0102794,1,208,633.984,12.1481,1,1,1,208,0,0,0
0.0057098,0.000748186,0.0155853,1,209,633.984,11.8744,1,1,1,209,0,0,0
0.00805804,0.00381816,0.0166594,1,214,633.984,11.6762,1,1,1,214,0,0,0
0.00397633,0.00054606,0.00851463,1,214,633.984,11.7368,1,1,1,214,0,0,0
0.0124496,0.00302621,0.0261828,1,209,633.984,12.1293,1,1,1,209,0,0,0
0.00791952,0.000843103,0.0117265,1,210,633.984,11.8537,1,1,1,210,0,0,0
0.00504681,0.00938788,0.0132839,1,211,633.984,12.5353,1,1,1,211,0,0,0
0.0126011,0.00170312,0.0267887,1,213,633.984,11.912,1,1,1,213,0,0,0
0.00643862,0.00995967,0.010192,1,213,633.984,11.9768,1,1,1,213,0,0,0
