Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.00287661,0.00282911,0.0196856,1,167,101.953,14.0392
0.00158427,0.00188634,0.0123549,0.994318,176,101.953,13.4905
0.00180673,0.00212541,0.0132218,0.994413,179,101.953,13.7915
0.00285151,0.00293918,0.0117371,0.988372,172,101.953,12.7012
0.00288176,0.00271772,0.0177503,0.988372,172,101.953,13.0387
0.00151412,0.00150637,0.00964138,1,175,101.953,13.1939
0.0028718,0.00277927,0.0177335,0.988506,174,101.953,12.764
0.00283608,0.00265587,0.0174106,1,169,93.75,13.6565
0.00283111,0.00274246,0.0175679,0.994186,172,93.75,13.9604
0.00112266,0.00112581,0.0071581,1,175,93.75,12.6279
0.00283923,0.00274119,0.018014,0.988372,172,93.75,12.8011
0.00285462,0.00273468,0.0174166,1,172,93.75,12.6042
0.00284765,0.00275937,0.0177616,1,172,93.75,12.9958
0.00288294,0.00298882,0.018572,1,181,93.75,14.6661
0.00140365,0.00107844,0.00666027,1,166,93.75,12.4992
0.00258955,0.00193733,0.0118725,1,171,93.75,13.4406
0.0028832,0.00282881,0.0180128,1,175,93.75,13.5086
0.00288267,0.00279905,0.0162229,1,172,93.75,12.9555
0.00269432,0.00245992,0.0120331,1,174,93.75,13.1497
0.00377178,0.0039563,0.0141617,1,176,93.75,12.1005
0.00286515,0.0028117,0.0183414,1,176,93.75,12.7163
0.00181103,0.00198023,0.0127348,1,173,93.75,12.8606
0.00283593,0.00277954,0.0180853,1,173,93.75,13.3275
0.0029185,0.00283683,0.0178153,1,176,93.75,12.9229
0.00269793,0.00273968,0.0177717,1,171,93.75,13.755
0.00112739,0.00114004,0.00816383,0.994186,172,93.75,12.6312
0.00291295,0.00298969,0.018745,1,181,93.75,13.6951
0.00287832,0.00284923,0.0185021,1,177,93.75,13.6739
0.00283947,0.0028946,0.0184435,1,177,93.75,12.5657
0.00280696,0.00265357,0.0168856,1,164,93.75,12.41
0.00189046,0.00210059,0.015139,0.982143,168,93.75,13.9738
0.00286913,0.0027864,0.0172409,1,170,93.75,14.0531
0.00284558,0.00278498,0.0177314,1,173,93.75,12.9997
0.00288069,0.00283216,0.0177351,1,173,93.75,14.1944
0.0029021,0.00281818,0.0178616,1,173,93.75,13.7114
0.00286503,0.00274301,0.0176521,1,171,93.75,13.4071
0.00287501,0.00273864,0.0175283,1,171,93.75,13.3928
0.00288815,0.00289014,0.0181875,0.988701,177,93.75,12.983
0.00285648,0.00282185,0.0176336,1,173,93.75,13.0952
0.00278737,0.00285014,0.017598,1,173,93.75,12.3785
0.00284801,0.00284399,0.0179645,1,172,93.75,12.7338
0.00157516,0.00171459,0.0135305,0.988304,171,93.75,12.2388
0.00281848,0.00281363,0.0175492,1,173,93.75,12.9347
0.00286037,0.00274023,0.0174802,0.994152,171,93.75,12.2426
0.00291399,0.00277697,0.0174554,1,170,93.75,12.8877
0.0020466,0.00201681,0.0129963,1,172,93.75,12.4331
0.00149137,0.00132619,0.00873943,1,168,93.75,12.6753
0.00286133,0.0026393,0.0173302,1,168,93.75,13.6753
0.00295464,0.00283003,0.0259008,1,172,93.75,12.2848
0.00173507,0.0019757,0.0149298,1,177,93.75,12.4767
0.00129185,0.00124476,0.00781796,0.994152,171,93.75,12.397
0.00283571,0.00270698,0.0208499,1,169,93.75,12.7507
0.00273467,0.00293407,0.0185041,0.994413,179,93.75,13.4805
0.00286058,0.00289409,0.0200203,1,176,93.75,12.7898
0.00289872,0.00276321,0.0176622,0.99422,173,93.75,13.0734
0.00283814,0.00277624,0.0177915,1,173,93.75,12.6225
0.00288688,0.00271518,0.0177704,0.994118,170,93.75,12.7474
0.00286344,0.00275738,0.0183935,1,170,86.2305,13.2191
0.00284588,0.00287124,0.0179553,1,176,86.2305,12.7831
0.00289648,0.00289796,0.0190317,1,178,86.2305,13.362
0.00288346,0.00282481,0.0184683,1,174,86.2305,12.7289
0.00289479,0.00287387,0.0181404,1,178,86.2305,12.6331
0.00286433,0.00278699,0.0181433,1,173,86.2305,12.8797
0.00291869,0.0026804,0.0172569,1,167,86.2305,12.5851
0.00140967,0.00138317,0.0111154,0.99422,173,86.2305,12.6958
0.00174173,0.00184293,0.0123168,1,178,86.2305,13.9484
0.00414435,0.00356002,0.019076,1,167,86.2305,13.9736
0.00287647,0.00287793,0.0256086,1,178,86.2305,13.2755
0.00103463,0.0010057,0.00636016,0.994118,170,86.2305,13.661
0.00290755,0.00275354,0.0178349,1,170,86.2305,12.0261
0.00189401,0.00189498,0.00835877,1,175,86.2305,13.4481
0.00103637,0.00105311,0.0072719,1,177,86.2305,13.9675
0.00291824,0.00294126,0.0182663,1,176,86.2305,12.6588
0.00293496,0.00267962,0.0254029,1,167,86.2305,12.4055
0.00182166,0.00176275,0.0144499,1,167,86.2305,11.657
0.00132806,0.00132919,0.00859555,0.988571,175,86.2305,13.1768
0.00288352,0.00291086,0.021311,1,177,86.2305,13.1995
0.00261701,0.0026029,0.0169759,1,167,86.2305,12.9246
0.00287948,0.00270775,0.0174619,0.994152,171,86.2305,12.9106
0.00284462,0.00277446,0.0175751,1,174,86.2305,13.7493
0.00290534,0.00284505,0.0181414,0.994382,178,86.2305,12.0995
0.00288845,0.00281989,0.0176337,1,174,86.2305,13.9663
0.00294358,0.00286392,0.0181638,1,177,86.2305,14.7325
0.00289319,0.00264827,0.0174068,0.994048,168,86.2305,12.6793
0.00286774,0.00282875,0.0179662,1,176,86.2305,12.9715
0.00289028,0.00284903,0.0177871,1,175,86.2305,13.4901
0.00132528,0.00135826,0.0103519,1,177,86.2305,12.9437
0.0029292,0.00279918,0.0179137,0.994186,172,86.2305,13.0458
0.00289849,0.00279727,0.0175437,0.994186,172,86.2305,12.7176
0.00161184,0.00167419,0.0103664,1,176,86.2305,12.8886
0.00419508,0.003732,0.0187746,1,171,86.2305,12.7381
0.00284861,0.00280571,0.017871,1,174,86.2305,12.3657
0.00290304,0.00272623,0.0181416,1,170,86.2305,13.4685
0.00143178,0.00165073,0.0108378,0.982143,168,86.2305,13.2669
0.00175985,0.00169875,0.011589,0.988506,174,86.2305,13.3803
0.00413772,0.00369502,0.023469,0.994118,170,86.2305,12.6303
0.0011547,0.00112576,0.00724942,0.994012,167,86.2305,12.9077
0.00191049,0.00192577,0.0125106,1,178,86.2305,12.4904
0.00287471,0.00294122,0.0188241,1,180,86.2305,13.2531
0.00281919,0.00277166,0.0176717,1,172,86.2305,13.799
0.00289194,0.0027911,0.0184609,1,174,86.2305,12.9203
0.00289947,0.00279738,0.0184086,1,175,86.2305,12.7512
0.00292723,0.00277002,0.0178898,1,173,86.2305,13.2167
0.00286263,0.00277949,0.0182421,0.99422,173,86.2305,13.1584
0.00287172,0.00286406,0.0180456,0.988701,177,86.2305,13.7385
0.00286971,0.00284537,0.0181979,1,174,86.2305,12.1507
0.00287095,0.0027218,0.0175162,0.994152,171,86.2305,12.2101
0.00286423,0.00272735,0.0176459,1,171,79.2969,13.127
0.00289318,0.00283601,0.0179665,1,175,79.2969,13.0275
0.0028867,0.00283746,0.0180222,1,175,79.2969,13.53
0.00285734,0.00294485,0.0182083,1,180,79.2969,12.839
0.00288304,0.00268631,0.0173627,1,169,79.2969,12.849
0.00286195,0.00282045,0.0183822,1,174,79.2969,13.5744
0.00288327,0.0027475,0.0179034,1,172,79.2969,12.3045
0.00279395,0.00280501,0.0176552,1,171,79.2969,12.5989
0.00292419,0.00288154,0.0189455,1,177,79.2969,11.6633
0.00292534,0.00273936,0.0177721,1,170,79.2969,13.3697
0.00288341,0.0028279,0.0176729,0.994286,175,79.2969,13.2957
0.00226758,0.00244745,0.0181266,1,173,79.2969,14.0162
